Country,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
Burundi,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Cambodia,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Cameroon,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,2.500094386,2.500094386,2.180020574,2.479989425,2.41995771,2.070019536,2.070019536,2.070019536,2.070019536,1.950018403,1.770016705,1.620015289,1.510014251,1.700016044,1.85001746,#N/A,1.960018498,1.960018498,1.960018498,2.370022367,2.40002265,1.886017799,2.01001897,2.159020376,2.56002416,#N/A,#N/A,#N/A,#N/A
Canada,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,138.6313522,144.9884843,158.0385862,171.0065976,183.4688135,192.5117984,197.3388624,199.9618872,205.6319407,210.8219897,217.4620523,221.6220916,220.4720807,215.4520333,218.0020574,219.0120669,220.4340804,215.9260378,208.6559692,196.1698514,189.5907893,188.8517823,178.6876864,182.8157253,192.9588211,191.1868043,#N/A,#N/A,#N/A,#N/A
Central African Republic,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Chad,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.010000094,0.010000094,0.010000094,0.010000094,0.010000094,0.010000094,#N/A,#N/A,#N/A,#N/A
Chile,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,14.38495807,14.89466131,15.10014251,15.81014496,16.67012759,17.03003471,20.15719024,22.69021414,23.26521957,25.18323767,27.25025718,30.31028606,32.64030805,34.30032371,40.77038477,49.92047113,58.51855227,69.27065375,76.04071764,84.24279505,94.41089101,102.7519697,103.7969796,112.8710652,123.4591652,129.1142185,#N/A,#N/A,#N/A,#N/A
China,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,14.38495807,14.89466131,15.10014251,15.81014496,16.67012759,17.03003471,20.15719024,22.69021414,23.26521957,25.18323767,27.25025718,30.31028606,32.64030805,34.30032371,40.77038477,49.92047113,58.51855227,69.27065375,76.04071764,84.24279505,94.41089101,102.7519697,103.7969796,112.8710652,123.4591652,129.1142185,#N/A,#N/A,#N/A,#N/A
Colombia,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,5.181982928,5.266933468,5.295250314,5.351884007,5.520086076,7.680095135,9.420088903,12.84012118,14.38013571,15.1101426,14.53013713,14.99014147,15.1101426,14.54013722,14.29013486,15.72014836,22.17020923,26.39024906,29.05027416,33.89031984,31.82030031,31.56029785,31.44029672,31.17029417,29.53027869,27.73026171,#N/A,#N/A,#N/A,#N/A
Costa Rica,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Croatia,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,1.820008682,2.068019517,1.800101938,1.970003018,1.800101938,1.6000151,1.570014817,1.550014628,1.660015667,1.76001661,1.550014628,1.85001746,1.640015478,1.540014534,2.030019158,2.037019225,2.035019206,1.980018687,2.094019762,2.135020149,1.986018743,1.76001661,1.747016488,1.829017262,#N/A,#N/A,#N/A,#N/A
Cuba,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.032281205,0.033413879,0.034546553,0.035396058,0.034546553,0.041014261,0.043000406,1.000009438,0.590005568,0.690006512,0.80000755,0.500004719,0.550005191,0.580005474,0.580005474,0.600005663,0.550005191,0.850008022,1.410013307,1.410013307,1.220011514,1.12001057,1.124010608,1.15601091,1.270011986,1.37001293,#N/A,#N/A,#N/A,#N/A
Cyprus,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Czech Republic,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.238003096,0.291097183,0.254002114,0.236002227,0.216002039,0.228002152,0.230002171,0.219002067,0.16000151,0.153001444,0.168001586,0.215002029,0.201001897,0.194001831,0.201001897,0.199001878,0.225002123,0.246002322,0.235002218,0.263002482,0.252002378,0.259002444,0.247002331,#N/A,#N/A,#N/A,#N/A
