Country,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
Fiji,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,772274.30,737241.74,795263.12,1079933.33,1271955.25,1607296.08,1803873.35,1779736.17,2263879.60,1437019.31,1808458.77,2181872.00,2252597.63,2825730.41,3250463.58,2080875.22,2316409.86,2419936.79,#N/A,#N/A,#N/A
Finland,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,20920432.64,24613038.08,27004112.90,21788467.20,21176002.56,18032754.69,23357644.80,29519845.38,30859608.06,31001018.37,32394584.06,31614075.34,33886398.31,33267927.18,33440047.10,41593247.97,50678021.64,58472542.34,69427442.56,81576271.86,92189842.88,60830316.84,68767143.78,83861658.17,76089021.01,77587001.77,76773254.67,60174387.73,60501949.55,70100319.88,#N/A,#N/A,#N/A
France,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,228281548.80,273387339.80,274913755.10,266575347.70,286035836.90,286592827.40,303757850.60,293865640.50,303831441.90,362517303.50,434241853.00,475856799.50,529902263.10,611364435.50,695004283.30,540502282.90,599171506.10,713675253.80,666675231.00,671253553.30,659872076.40,563398247.60,560554862.70,613132639.70,#N/A,#N/A,#N/A
French Guiana,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,675630.66,783246.98,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
French Southern and Antarctic Lands,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,1015206.78,935016.96,1107377.02,927005.76,976563.65,1016677.28,1267479.33,1564178.58,1479656.52,1701510.97,1546772.81,1598157.12,2237107.55,1717055.93,1725757.32,1627726.96,1706270.02,1814846.58,1761698.49,1526806.05,#N/A,#N/A,#N/A,#N/A,#N/A
Gabon,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,774905.15,707508.03,#N/A,898120.32,986852.28,1209275.73,899443.36,951688.75,1001078.71,744375.69,833694.51,963415.29,1451090.86,1725735.33,2110233.04,2563071.49,2500862.25,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Gambia,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,774905.15,707508.03,#N/A,898120.32,986852.28,1209275.73,899443.36,951688.75,1001078.71,744375.69,833694.51,963415.29,1451090.86,1725735.33,2110233.04,2563071.49,2500862.25,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Georgia,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,686782.72,941718.02,880380.29,603134.08,709376.22,753227.82,795539.06,1141164.68,1845554.94,2489951.67,3674472.79,5214130.64,6055674.85,4475317.73,5235753.08,7071608.60,8053871.50,8022261.39,8601807.24,7281258.28,7235769.56,7943301.50,#N/A,#N/A,#N/A
Germany,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,250293231.00,269575910.00,342483041.00,388915818.00,408307127.00,342558712.00,381538916.00,464145333.00,458699728.70,445495672.80,471226318.80,473500680.20,500830026.00,486022068.00,490450056.00,601761022.00,718150018.00,779819058.00,922213393.00,1059307813.00,1192581759.00,928891172.20,1060672352.00,1261588484.00,1163386794.00,1187301533.00,1214915242.00,1057535854.00,1060882070.00,1167753355.00,#N/A,#N/A,#N/A
Ghana,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,2480808.45,3352422.91,2911292.42,3003758.34,2900560.53,3153813.46,2708252.30,3210187.24,4073953.96,4878389.27,5328824.60,7278290.00,9057687.38,6464802.53,8057140.73,12602676.33,13578112.62,12787233.40,#N/A,#N/A,11361004.40,12718141.84,#N/A,#N/A,#N/A
Greece,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,12254952.45,16127107.07,19777003.52,#N/A,23451555.84,22004453.38,21491556.86,25926758.40,28418924.54,26970617.86,30266642.43,30434422.78,29486860.11,28434455.94,31299036.01,44854519.86,52810385.20,54893897.32,63738963.86,76099246.07,94347055.93,71538438.05,66452642.92,66692056.02,62504427.05,61148119.84,62180636.37,47263979.67,47595035.42,55300597.55,#N/A,#N/A,#N/A
Greenland,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,391619.20,421105.54,466543.94,374071.10,397319.33,418303.31,364494.86,343889.92,417475.36,525693.94,593033.39,699512.59,682204.07,773090.99,926858.08,777222.14,846978.90,1002504.88,860550.32,955376.99,863725.62,666810.80,733564.08,760311.97,#N/A,#N/A,#N/A
Guatemala,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,2668101.89,2647192.06,3292444.93,3146201.86,3851918.34,4650830.34,4554308.31,#N/A,5597373.90,6300633.46,6721524.01,7811604.78,10499537.31,9539736.28,13544300.94,14521501.22,11521363.09,13830314.12,16610813.63,16978685.97,17503977.54,18263243.84,17637088.55,16978677.83,18377914.38,#N/A,#N/A,#N/A
Guinea,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,818508.54,647662.14,619702.46,536579.33,555924.93,616365.05,597420.10,667967.16,#N/A,955010.07,1647816.12,1063903.66,1281496.28,1835483.11,#N/A,#N/A,#N/A,#N/A,2401047.30,2509210.14,2138647.79,#N/A,#N/A,#N/A,#N/A,#N/A
Guinea Bissau,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,818508.54,647662.14,619702.46,536579.33,555924.93,616365.05,597420.10,667967.16,#N/A,955010.07,1647816.12,1063903.66,1281496.28,1835483.11,#N/A,#N/A,#N/A,#N/A,2401047.30,2509210.14,2138647.79,#N/A,#N/A,#N/A,#N/A,#N/A
Guyana,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,205776.10,366383.36,#N/A,#N/A,#N/A,#N/A,602336.00,539803.00,479928.99,573430.53,586479.66,564504.99,558394.96,661289.45,778141.26,892927.37,1028778.44,1345929.84,1175348.59,1451561.69,1768554.68,1997073.83,1866255.08,1783310.84,1484346.60,1624985.85,1761552.83,#N/A,#N/A,#N/A
Haiti,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,205776.10,366383.36,#N/A,#N/A,#N/A,#N/A,602336.00,539803.00,479928.99,573430.53,586479.66,564504.99,558394.96,661289.45,778141.26,892927.37,1028778.44,1345929.84,1175348.59,1451561.69,1768554.68,1997073.83,1866255.08,1783310.84,1484346.60,1624985.85,1761552.83,#N/A,#N/A,#N/A
Honduras,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,1334593.66,1727514.24,1840109.31,2147369.86,2533953.79,2673677.31,2826107.24,2926704.80,2875097.59,3142436.68,3685247.04,4419363.28,4920567.26,6530362.64,#N/A,5922937.55,6895088.28,8541778.59,8646775.79,#N/A,7983626.39,8380670.72,7912040.65,8612241.19,#N/A,#N/A,#N/A
Hungary,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,10873580.54,11376082.94,14553612.00,15185560.58,16042644.48,21234012.16,25706391.55,28008226.00,32080002.00,33681734.00,37611572.00,47674542.00,60248602.00,65919579.00,76978511.00,94659727.00,108784724.00,77272443.00,87432095.00,101369997.00,94300664.57,99295902.34,104178438.00,90760850.88,92209667.14,104283798.60,#N/A,#N/A,#N/A
Iceland,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,1666559.62,1400624.64,1659348.86,1739029.50,1679946.88,1349401.34,1472370.56,1751334.53,2041528.70,2019473.79,2482828.03,2315481.86,2582983.03,2279336.84,2273536.95,2826527.97,3712831.69,4978892.57,5991114.99,6689690.64,6165928.28,3603988.71,3914349.44,4845760.24,4771916.22,5019243.43,5371918.88,5285373.47,5703240.19,6970762.51,#N/A,#N/A,#N/A
India,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,19350896.64,21718194.18,23799150.59,19509415.94,24452408.03,23304073.22,28654737.41,36592062.46,39112814.39,41429430.27,42424950.78,50010898.63,52940251.41,50671105.81,57453468.56,72430524.38,98981129.47,140861666.90,178212440.30,218645293.90,315712105.60,266401552.90,350029386.90,462402790.80,488976378.50,466045567.30,459369463.60,390744731.40,356704792.10,444052353.80,#N/A,#N/A,#N/A
Indonesia,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,16359556.10,21837031.42,25868822.53,27279595.52,28327737.34,31983470.59,40628703.23,42928463.87,41679745.02,27336828.93,24003249.54,33514804.83,30962141.08,31288842.01,32550681.48,46524531.36,57700880.92,61065465.23,74473428.73,129244050.30,96829162.58,135663280.20,177435550.30,191690908.10,186628630.60,178179340.20,142694802.20,135652799.80,157388168.50,#N/A,#N/A,#N/A
Iran,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,16359556.10,21837031.42,25868822.53,27279595.52,28327737.34,31983470.59,40628703.23,42928463.87,41679745.02,27336828.93,24003249.54,33514804.83,30962141.08,31288842.01,32550681.48,46524531.36,57700880.92,61065465.23,74473428.73,129244050.30,96829162.58,135663280.20,177435550.30,191690908.10,186628630.60,178179340.20,142694802.20,135652799.80,157388168.50,#N/A,#N/A,#N/A
Iraq,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,37064476.50,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Ireland,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,22482694.14,21662992.38,25763815.42,32321019.90,35764649.98,39232667.65,44378009.60,47207837.70,50648770.77,51375643.59,52214415.07,53781899.30,62344522.00,70283642.09,76620719.43,87045335.18,84953475.32,62566426.40,64600595.24,73781587.36,72218451.77,74089274.56,82595130.51,77795266.46,82028942.31,88828357.46,#N/A,#N/A,#N/A
Israel,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,28344295.42,29948534.78,29022650.37,27468924.93,31085575.00,35742024.00,33303113.00,33105904.00,34210938.00,40969518.00,45032350.00,47834446.00,56619379.00,65170546.00,47362724.00,59193894.00,73526105.00,73112080.00,71995022.00,72331780.00,62067788.00,65802693.00,69115976.00,#N/A,#N/A,#N/A
Italy,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,167975026.70,200319909.90,208116039.70,208317104.10,215590076.40,220056096.20,238068541.50,236126622.40,246609477.00,297402799.00,355266852.80,384835560.60,442565102.80,511822513.70,560960371.00,414783638.30,486984371.90,558831981.50,489104116.10,479336353.40,474082558.90,410933397.80,406670669.90,453583034.50,#N/A,#N/A,#N/A
Ivory Coast,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,167975026.70,200319909.90,208116039.70,208317104.10,215590076.40,220056096.20,238068541.50,236126622.40,246609477.00,297402799.00,355266852.80,384835560.60,442565102.80,511822513.70,560960371.00,414783638.30,486984371.90,558831981.50,489104116.10,479336353.40,474082558.90,410933397.80,406670669.90,453583034.50,#N/A,#N/A,#N/A
Jamaica,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,1828246.66,1773839.49,2189235.97,#N/A,#N/A,2916349.95,3112902.14,2985440.51,2903630.59,3191649.48,3402566.40,3543113.00,3616831.73,3933098.91,4884830.77,5041379.30,6747629.13,8465405.06,5064255.57,5225226.74,6436591.87,6580358.18,6216155.43,5835517.28,4993029.81,4767089.17,5818098.18,#N/A,#N/A,#N/A
Japan,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,187353661.40,210846597.10,234798612.50,236736708.60,233021535.40,240670179.30,274741936.10,336094167.00,349186097.20,338842353.70,280633835.50,309994471.70,379708376.30,349291914.30,337613132.80,383465329.90,455253886.20,515866387.70,579063944.60,622243336.40,762533921.10,551984750.90,694059160.00,855380474.20,886031094.50,833166060.70,812184751.80,625568420.70,606924046.80,671474306.10,#N/A,#N/A,#N/A
Jordan,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,3382302.72,3696379.90,#N/A,3842759.94,3828449.28,3676804.86,4538913.12,4871335.64,5019698.85,5653164.04,8143592.16,10454580.11,11446909.88,13531100.49,16871597.63,14075297.13,15262001.38,18301082.25,20691383.71,21549015.74,22740257.84,20474908.86,19207038.41,20407329.34,#N/A,#N/A,#N/A
Kazakhstan,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,3805116.97,4238591.47,4298612.93,4293188.82,3639171.77,4987038.90,6280202.00,6581124.80,8401999.50,12773473.44,17333158.55,23660993.44,32686612.80,37815371.78,28408679.84,24023626.74,38010237.47,44538070.82,48804580.08,41295455.97,30567159.49,25174778.83,29599360.48,#N/A,#N/A,#N/A
Kenya,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,1793030.27,#N/A,#N/A,#N/A,#N/A,3278425.09,3301758.98,2785610.96,2891517.27,4007964.73,3327264.97,3475176.73,4563489.23,5846168.47,7232946.74,8989261.77,11127817.24,10202000.87,12092926.25,#N/A,#N/A,16394469.34,#N/A,#N/A,#N/A,16690197.05,#N/A,#N/A,#N/A
Kosovo,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,51807522.82,61455781.71,69839520.99,81519706.11,81758330.88,83793960.96,102342533.10,135112900.60,150334292.00,144614211.60,93280911.36,119751244.40,160479262.80,141097086.00,152124371.60,178825838.20,224460924.20,261235582.80,309379478.90,356841033.00,435271383.10,323081674.80,425208007.10,524405223.80,519575597.30,515572970.40,525556978.00,436486934.60,406181944.10,478469167.60,#N/A,#N/A,#N/A
Kuwait,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,7156496.20,7869465.04,9007315.39,10991765.43,12630613.70,#N/A,17239735.17,21362495.24,24839591.04,#N/A,22691403.87,25141991.71,#N/A,29645607.31,31488655.17,30957201.42,30784103.26,33597829.18,#N/A,#N/A,#N/A
Kyrgyzstan,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,522362.69,837931.84,#N/A,#N/A,#N/A,554113.51,467244.87,579360.29,716959.77,940930.06,1107818.07,1718196.68,2416987.38,4072327.84,2973866.77,3222635.18,4260687.27,5373176.21,5983024.30,5681474.04,4068083.80,3844473.30,4487291.62,#N/A,#N/A,#N/A
Laos,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,1836634.47,2582095.40,2597521.43,3552279.81,4452378.89,3778389.21,4107068.45,#N/A,#N/A,#N/A,#N/A
Latvia,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,1241478.78,1818007.68,2319496.96,2720941.06,3191363.07,2946780.98,3190830.19,3504416.99,4053715.63,5244011.35,7311043.72,8770450.01,11427301.26,15185449.48,15775195.75,9336920.24,11143287.70,15430778.74,16082387.66,16778948.56,17127924.11,14095807.35,13736506.78,16053149.44,#N/A,#N/A,#N/A
Lebanon,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,7437826.05,7053862.91,6205816.83,6226795.14,7290372.45,6443840.73,7167481.67,9385039.00,9326988.00,9395085.29,11814556.54,16136466.07,16231585.21,17969734.78,20162637.39,21146549.42,21234205.99,20487427.60,18599766.66,18702745.74,140411757.50,#N/A,#N/A,#N/A
Lesotho,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,613297.96,598231.30,800172.04,1115027.00,1399392.99,#N/A,#N/A,#N/A,1066151.58,1356077.14,1276595.16,1459720.10,1594249.36,1831554.17,1423681.98,1409566.40,#N/A,2065571.37,#N/A,#N/A,#N/A
Liberia,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,613297.96,598231.30,800172.04,1115027.00,1399392.99,#N/A,#N/A,#N/A,1066151.58,1356077.14,1276595.16,1459720.10,1594249.36,1831554.17,1423681.98,1409566.40,#N/A,2065571.37,#N/A,#N/A,#N/A
Libya,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,6748809.55,9116481.95,12859378.72,17674367.92,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Lithuania,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,2588999.99,3648539.39,4558530.05,5643365.89,5793748.99,4834490.07,5456480.32,6353270.74,7709309.67,9803635.90,12379200.84,15704432.30,19388425.41,24445067.46,31294662.54,18340632.91,23378047.39,31801287.87,32237640.02,34813224.76,35217366.88,28176441.60,27391399.19,30978718.20,#N/A,#N/A,#N/A
Luxembourg,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,10346585.82,10592383.58,11187657.22,11528844.48,13646402.94,16771715.41,17585502.50,19640455.31,22288700.59,25498095.37,18770617.98,20399987.74,25971633.90,24284889.96,23934080.17,23850012.35,19296337.66,19123618.19,21070831.56,#N/A,#N/A,#N/A
Macedonia,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,1839269.50,1948183.94,1996407.55,2089227.26,2025300.22,1991975.04,2076626.18,1947667.07,2035867.01,2625222.78,2823500.76,3009120.80,3232323.24,4093754.03,4514271.15,5235525.56,6044742.09,5879854.93,4750943.46,5629450.36,7926842.08,8982053.07,#N/A,11395934.96,10602579.55,8924463.35,#N/A,#N/A,#N/A,#N/A
Madagascar,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,569311.04,406321.73,391342.91,468596.32,431707.97,549520.06,602119.49,573047.30,556789.57,505340.54,990665.15,920189.64,601944.60,1318061.48,1651903.05,1685896.75,1760262.53,2445478.41,3850615.00,3159330.78,2546194.91,2730468.60,2658986.87,2699414.64,3354796.02,2960905.15,2971710.04,3658005.54,#N/A,#N/A,#N/A
Malawi,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,579631.30,647395.97,#N/A,#N/A,539274.69,500404.22,#N/A,#N/A,#N/A,645381.25,532072.95,561593.39,694997.51,785375.76,928658.47,1165191.99,1206696.04,1377845.30,2203688.43,2021672.01,2173037.66,2427696.42,2330367.87,2844625.51,2774368.04,2311614.38,2209814.62,2547041.80,#N/A,#N/A,#N/A
Malaysia,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,22480953.34,29245597.70,36581322.75,39788384.26,45389967.36,59085991.94,77045596.16,77904683.01,78433583.10,57759420.42,64939219.36,81957250.04,73846608.85,86136022.73,83613981.63,105156808.10,114289820.50,131127047.80,146104307.10,155660819.40,123575279.30,164586273.40,187573009.40,196196618.70,205813524.80,208823428.60,176174598.20,168375228.20,194720187.10,#N/A,#N/A,#N/A
Mali,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,790290.88,680801.47,834329.34,827144.70,707498.61,987956.84,927153.81,1271095.92,1364422.21,1543598.94,1819763.04,2184847.36,3338925.05,#N/A,4703502.88,3351538.89,3462655.07,#N/A,#N/A,#N/A,3845404.76,4336565.28,#N/A,#N/A,#N/A
Mauritania,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,353643.89,374066.25,355393.41,386406.02,1339968.93,1342035.64,1073326.14,1430418.28,1637617.34,1337081.45,1707736.60,2452705.81,2970620.18,3978492.18,3641758.27,#N/A,2173837.84,3522418.20,#N/A,#N/A,#N/A
Mexico,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,29559513.09,38073315.33,61924225.02,65271992.32,79334973.44,72452988.93,89355034.62,111983247.40,125323755.50,141955596.30,179403617.60,168376890.80,168650540.80,170545787.10,196808374.80,221818979.80,256085920.30,281926513.20,308583119.90,234384531.90,301481733.90,350842805.60,370751407.50,381210149.50,399976864.20,395232221.20,387064351.30,420369113.30,#N/A,#N/A,#N/A
Moldova,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,659268.67,840707.39,1072267.52,746783.37,1023449.92,586569.98,776993.79,892475.65,1038367.70,1402442.04,1768533.74,2292292.37,2693162.63,3689868.31,4898762.52,3278270.21,3855288.85,5191271.35,5212928.36,5492393.27,5316959.17,3986820.64,4020359.28,4831414.61,#N/A,#N/A,#N/A
Mongolia,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,450924.42,467845.25,488870.43,510288.93,614507.47,630122.42,#N/A,801010.99,1021145.58,1182558.83,1485599.16,2117033.71,#N/A,#N/A,#N/A,#N/A,#N/A,6357821.46,5131455.44,3796591.42,3339603.83,4337319.90,#N/A,#N/A,#N/A
Montenegro,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,1841505.24,2867309.52,3731167.87,2313139.29,2181940.29,2544044.49,2336353.47,2348872.52,2366751.42,2050169.68,2282529.25,2610535.97,#N/A,#N/A,#N/A
Morocco,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,6658842.11,7193677.31,8540476.42,8253436.93,7877528.58,10287315.97,10787588.10,11533382.66,11036685.31,11878152.73,14230607.67,17824640.77,20803176.77,23298468.12,31650391.54,42321963.17,32882050.03,35378881.79,44262937.49,44789781.63,45186368.25,46191742.59,38145589.42,41696101.72,45039093.06,#N/A,#N/A,#N/A
Mozambique,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,544015.00,726980.00,782642.00,760048.57,#N/A,#N/A,1162278.10,1063107.91,1542963.47,1752997.46,2034671.77,2408195.31,2869326.55,3049746.13,4007763.19,3764206.59,3564229.51,6305647.00,6177209.68,10099147.18,8743074.26,#N/A,5295312.57,5701705.18,#N/A,#N/A,#N/A
Myanmar,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,618432.38,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,2896279.34,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,4865894.63,8571168.20,7849397.74,12009121.61,16231476.25,16913265.49,15695737.67,19253455.10,#N/A,#N/A,#N/A
Namibia,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,1418673.30,1500564.14,1301160.17,1414798.05,2421797.18,2525155.75,2798541.11,4025998.87,4688570.01,6208418.83,5979722.91,6457277.39,7132032.34,7574548.14,8530994.35,7697157.05,6721043.53,6778202.85,#N/A,#N/A,#N/A
Nepal,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,1111044.10,#N/A,#N/A,#N/A,1313165.95,1347482.24,1557922.30,#N/A,#N/A,1801620.79,#N/A,#N/A,#N/A,#N/A,#N/A,3754388.92,5115880.48,5915922.97,6017473.93,6451694.91,7590089.89,6612094.20,8878502.23,10037840.17,#N/A,#N/A,#N/A
Netherlands,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,134469935.10,115667623.90,130511691.80,157929373.70,160895811.60,162359656.40,156727885.80,167875451.20,198926887.70,195562207.70,194114787.50,233996688.70,284014019.40,310591343.90,358509533.50,421367715.80,494936571.10,382190421.80,439986633.00,492837632.20,500605323.50,506162309.10,508032877.30,393728343.90,408064987.00,461870258.30,#N/A,#N/A,#N/A
