Country,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
Russia,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,7819,6951,6307.084932,6172.721918,6016.874317,6101.084932,6069.582192,6312.383562,6723.63889,7159.734757,7658.891183,8534.778552,9273.770374,9511.241178,9732.350384,9938.182175,9875.032672,10049.55234,10290.05458,10412.1341,10600.04269,10770.62055,10858.16907,11052.11999,11262.7462,11222.92978,11401.39827,#N/A,#N/A
Rwanda,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.01,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Saudi Arabia,#N/A,10285,10265,6929,5430,5033,3778,5255,4674,5577,5555,7019,8790,9036,8894,9101.178082,9235.190411,9237.669945,9400.294521,9471.576712,8906.975342,9475.748954,9156.639951,8809.506658,10076.81061,10796.24133,11496.30799,11098.43877,10748.62285,11428.60043,10314.71145,10908.355,11469.86316,11840.6744,11699.72368,11628.68047,12087.38863,12402.76104,12104.92014,12418.69,#N/A,#N/A
Senegal,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.1,-0.1,-0.2,-0.1,-0.2,-0.094967781,-0.063039232,-0.045569871,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.015475488,-0.027525813,-0.021126682,-0.031287507,-0.058756456,-0.039,-0.013,-0.065,-0.081,-0.032,0.039,0.016,-0.067,-0.044,-0.029,-0.033,-0.032,-0.033,-0.033,#N/A,#N/A
Sierra Leone,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-0.011454089,-0.053872052,-0.039785906,-0.038228704,-0.037980268,-0.037570127,-0.007391254,-0.034613703,0.1,#N/A,#N/A,#N/A,#N/A,#N/A,-0.002042152,#N/A,0.000836068,0.003992929,0.000700834,0.003,0.029,0.025,0.033,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Slovakia,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.8,1.1,2,2.1,2,1.7,1.5,3.190721311,4.06659726,8.992169863,9.87250411,11.16119126,12.86668493,12.923,8.609547945,10.66186885,7.537424658,12.669,10.767,9.682,11.852,11.45,13.57,12.541,14.559,14.559,#N/A,#N/A
Slovenia,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-0.1,0.00460128,-0.1,#N/A,#N/A,#N/A,#N/A,#N/A,0.028327239,0.015567978,0.015045318,0.011849599,0.006,0.105,0.105,0.105,0.165,0.145,0.375,0.015,0.025,0.035,0.005,0.005,0.005,0.255,0.255,#N/A,#N/A
Solomon Islands,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Somalia,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.2,0.1,0.1,0.1,0.1,0.059655704,0.053806178,0.053735704,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Somaliland,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.2,0.1,0.1,0.1,0.1,0.059655704,0.053806178,0.053735704,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
South Africa,#N/A,#N/A,4,20,55,55,60,67,72,67,77,77,77,140,195,195,207,208,210,214,194.7,201.6306098,209.285771,211.444284,202.3093557,234.0417462,215.2107397,201.4071644,196.1955342,193.7136667,182.617,179.9871507,181.783,179.5845683,180.4798219,164.678,139.517,136.517,135.347137,110.0978219,#N/A,#N/A
South Korea,#N/A,#N/A,#N/A,#N/A,#N/A,-13,-9,-8.1,-7.4,-9.6,-12,-9.8,-21,-24,-23,-24,-22,-15,-0.7,10.7,5.5,14.01130601,14.7821863,21.91326301,14.58881918,16.91783607,17.248,21.293,30.03280822,41.65886885,54.64964384,64.889,65.908,81.157,84.776,96.263,96.864,108.419,114.808,118.808,#N/A,#N/A
South Sudan,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,22.81160656,115.7700027,147.7629151,152.6388027,152.4590164,150.2356164,125.8630137,#N/A,#N/A
Spain,#N/A,13,3.9,13,46,37,40,47,44,46,39,37,42,43,34,35,31.83287671,26.3442623,22.6,25,22.07945205,23.82754918,27.65526712,27.85759589,33.16976849,37.8871694,37.54715068,38.26052055,28.20994521,27.55866667,29.4899863,54.24160274,52.04912329,53.68973224,72.1429863,71.72731507,72.96505479,71.78266667,68.26505479,67.75820548,#N/A,#N/A
Sri Lanka,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-0.3,-0.4,-0.4,-0.3,-0.3,-0.4,-0.4,-0.3,-0.4,-0.4,-0.6,-0.5,-0.4,-0.4,-0.440865541,-0.473988958,-0.526400205,-0.550942328,-0.508346134,-0.554,-0.424,-0.637,-0.604,-0.618,-0.551,-0.328,-0.562,-0.679,-0.438,-0.32,-0.32,-0.32,-0.32,#N/A,#N/A
Sudan,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-0.2,-0.1,-0.017884638,0.017677594,0.018180149,-0.3,0.1,0.1,-0.1,#N/A,1.792349727,4.779178082,9.8,68.70958904,186.9845299,210.8349148,240.4934043,271.8790398,344.8425545,352.407,381.347589,466.7626027,479.8305464,485.9870548,488.4877397,455.160274,94.89748087,136.6873397,116.4788384,111.0063342,107.8525847,105.3262055,97.981,#N/A,#N/A
Suriname,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,1,2,2,3,4,3.9,3.5,5,5,6,7.028767123,7.49726776,5,7,10,9.585331749,9.496169566,9.496169566,9.461662263,9.461109859,9.439,11.01821918,12.96077534,15.26710383,15.419,14.734,15.555,15.43633333,14.512,14.737,16.401,16.401,16.401,16.14894521,#N/A,#N/A
Swaziland,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.431,0.551,0.827,0.827,0.775,0.81,0.775,0.775,0.775,#N/A,#N/A
Sweden,#N/A,-6.2,-4.3,-3.4,-3.7,0.057939891,0.3,2,2.5,2.4,1.6,1.6,0.9,1.3,1.1,0.7,2,2.1,1.8,1.9,2.3,1.56604918,2.070536986,3.500846575,4.118983562,4.608333333,3.95,5.27,7.272,9.187,11.191,10.753,10.852,10.995,9.548,13.179,12.696,12.411,13.733,13.733,#N/A,#N/A
Switzerland,#N/A,1.1,1.3,1.1,1.1,1.3,1.6,1.7,1.6,1.4,1.2,1.2,1.4,1.2,1.4,1.6,1.6,1.7,2,2.2,2,1.706527322,1.819013699,1.949690411,1.628060274,3.361021858,3.322,3.955,3.504,3.748,3.878,3.646,3.633,3.052,3.87,3.818,2.409,1.496,2.308,2.308,#N/A,#N/A
Syria,#N/A,164,166,160,167,170,178,190,226,260,337,385,491,478,558,563.3219178,583.6726027,601.0901639,579.5328767,572.169863,558.1739726,546.7846653,513.3753538,519.7802049,510.1629011,488.0633172,463.7935041,438.8276822,411.87,400.3496038,400.1077753,415.7849616,369.6343425,167.1155082,72.75691781,30.34321918,35.935,34.60166667,18.67746575,27.935,#N/A,#N/A
Taiwan,#N/A,9,10,8,8,8,6,-2.2,0.07149449,-2.7,-5.3,-5.4,-6.1,-4.6,-4.7,-4.3,-7,-6.4,-7,-7.1,-7.7,-6.374950736,3.605795254,8.363959398,7.895009758,10.59740477,15.719,20.708,26.283,16.135,28.492,27.767,24.608,27.719,33.016,32.262,29.59,29.504,29.504,29.504,#N/A,#N/A
Tajikistan,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,1.3,0.8,0.6,0.7,0.6,0.6,0.5,0.5,0.392024367,0.329032653,0.311779932,0.354779932,0.252772336,0.282315068,0.303,0.283306849,0.238243169,0.222994521,0.22,0.22,0.186745902,0.188,0.196,0.174616438,0.173,0.173,0.173,#N/A,#N/A
Thailand,#N/A,1.3,2.3,12,18,30,53,52,49,53,51,58,61,67,70,80.86986301,91.1260274,99.98415301,132.8383562,147.0876712,158.9013699,181.8531994,191.7924706,206.4217663,261.0652112,258.609677,303.6530932,344.0223452,360.5519534,387.8112623,414.0479836,423.389263,448.9799096,489.7270628,498.2933836,498.3213425,520.400863,531.3285902,515.4724932,516.9053699,#N/A,#N/A
The Bahamas,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Togo,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Trinidad and Tobago,#N/A,214,243,183,163,173,178,166,156,156,153,149,152,140,140,137.8,138.0465753,136.979235,131.0369863,129.8287671,138.4189041,140.1001363,132.7289721,144.1115836,161.1710063,151.0368676,170.7504,179.4140548,156.5181808,156.634082,152.9468877,145.7234658,135.6313014,116.0032514,114.6018685,112.7642822,109.5298521,97.72560929,99.48816164,88.13698904,#N/A,#N/A
Tunisia,#N/A,110,118,120,120,120,114,111,109,108,110,98,109,114,102,95.98493151,90.15068493,87.99453552,84.94794521,81.25205479,84.02328767,80.49892792,72.58098325,78.55014163,77.36913438,81.66703554,76.748,78.24035616,85.88673973,85.48911202,80.9548137,78.85866027,67.09814247,65.71928689,63.60194521,53.08626027,39.634,41.634,42.25043836,41.06413699,#N/A,#N/A
Turkey,#N/A,41,44,46,41,40,40,45,48,46,53,70,85,81,74,71.2,66.17945205,66.17759563,67.51780822,66.15479452,58.49863014,51.41923224,46.82813699,47.08840205,45.81582397,42.92824454,45.96523288,45.04990411,45.84273973,48.68369945,54.59647945,56.8639863,56.5169863,58.3868306,57.88883562,57.36723288,64.04658904,66.30826776,67.20960274,72.96850685,#N/A,#N/A
Turkmenistan,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,110,91,87.21506849,82.29178082,89.80983607,106.0109589,126.1945205,154.6671233,156.6360687,167.8752976,192.5679164,200.000851,213.9431588,196.6498493,177.2117808,180.7305753,189.3635628,197.6442192,203.3416027,224.1980959,245.1427104,261.5279863,274.8579589,278.7164932,266.4266885,280.648,279.8233425,#N/A,#N/A
Uganda,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Ukraine,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,82,84,89.9,88,91.6,94.7,89.7,87.5,84.89139077,86.74805329,85.45992213,88.84416577,96.88536122,99.387,107.756,107.711,99.38731148,93.55910411,83.27214247,79.59763562,81.03467213,74.78174247,65.87503562,59.2690137,55.83243716,53.24679452,56.17556164,#N/A,#N/A
United Arab Emirates,#N/A,1747,1538,1343,1272,1279,1356,1515,1686,1695,1990,2252,2531,2410,2305,2343.041096,2395.449315,2439.350273,2479.624658,2518.50137,2337.446575,2572.32543,2500.040828,2386.833131,2660.829579,2766.745084,2844.626658,2948.46863,2947.497,3046.370027,2795.043,2815.176,3216.539082,3401.343557,3442.494,3544.966781,3680.590055,3772.788273,3728.316082,3790.617452,#N/A,#N/A
United Kingdom,#N/A,1674,1874,2164,2430,2652,2711,2735,2613,2443,1997,1982,1995,2045,2144,2654.671233,2818.764384,2892.038251,2814.846575,2918.345205,2982.164384,2567.023456,2594.693699,2562.00667,2391.728253,2074.366967,1862.361425,1691.752619,1690.683836,1590.308617,1509.238871,1412.315926,1169.680562,1009.287702,934.3479836,921.6244575,1020.776493,1083.928369,1071.819342,1153.959068,#N/A,#N/A
United Republic of Tanzania,#N/A,1674,1874,2164,2430,2652,2711,2735,2613,2443,1997,1982,1995,2045,2144,2654.671233,2818.764384,2892.038251,2814.846575,2918.345205,2982.164384,2567.023456,2594.693699,2562.00667,2391.728253,2074.366967,1862.361425,1691.752619,1690.683836,1590.308617,1509.238871,1412.315926,1169.680562,1009.287702,934.3479836,921.6244575,1020.776493,1083.928369,1071.819342,1153.959068,#N/A,#N/A
United States of America,#N/A,10809,10739,10783,10788,11107,11192,10905,10648,10473,9880,9678,9883,9768,9602,9413.013699,9399.934247,9444.382514,9460.594521,9278,8993.564384,9057.775957,8957.008216,8998.432877,8765.832877,8722.267762,8327.137027,8314.320496,8466.320373,8563.532538,9136.947778,9697.985655,10150.29338,11140.27316,12394.19185,14155.19995,15147.12048,14837.63951,15647.15363,17936.1449,#N/A,#N/A
Uruguay,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.2,0.2,0.1,0.084541723,0.2,0.3,0.3,0.2,0.3,#N/A,0.2,0.5,0.5,0.5,0.366193833,0.51137742,0.435027192,0.513487723,0.93574434,0.976,1.037,0.963,1.001,0.765,1.335,1.517,1.741,2.189,2.365,2.179,2.217,2.217,2.217,#N/A,#N/A
Uzbekistan,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,66,86,115.3972603,160.2835616,164.0196721,157.7027397,161.1945205,147.439726,151.9161942,156.0437657,153.2557466,155.9955399,142.0073483,125.3330137,107.4960822,112.495,109.9755027,72.40896712,91.7016274,102.6769315,102.5686011,94.676,83.98682192,78.68950685,71.47056831,63.61827397,55.80457534,#N/A,#N/A
Vanuatu,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Venezuela,#N/A,2246,2177,1973,1874,1872,1757,1890,1857,2008,2025,2262,2510,2520,2634,2796.010959,2982.136986,3174.961749,3517.953425,3409.013699,3108.646575,3460.7588,3333.988383,2924.204048,2581.428773,2855.16767,2866.930356,2746.533712,2681.99237,2701.68,2710.293,2600.048,2684.094,2686.079,2684.781,2686.597,2590.443973,2355.423552,2078.320685,1541.591918,#N/A,#N/A
Vietnam,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.8,5,15,32,50,80,106,120,140.5068493,173.3013699,175.4508197,191.260274,245.5945205,290,316,356.7994273,339.5945205,352.5068493,403.2868852,372,366.9945205,324.1205479,311.7459016,342.4461918,312.6321507,315.8897671,345.0904481,348.0147123,319.8603973,344.6660959,313.6327268,283.1364247,253.7199863,#N/A,#N/A
West Bank,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Western Sahara,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Yemen,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,8.6,19,172,193,191,194,181,218,334.9191781,345.1589041,341.3371585,361.8164384,387.6684932,408.6506849,437.2313061,439.9749787,438.8404971,430.7094418,406.2408247,401.9345425,378.1761534,320.0391342,299.6983415,286.0816192,281.1075753,216.7600411,169.000776,130.8036301,125.1012192,47.893,21.95966667,12.55327397,33.81354795,#N/A,#N/A
Zambia,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.1,0.2,0.5,0.2,0.1,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.2,#N/A,0.008021075,0.125792123,0.130212678,0.140047775,0.149996628,0.159,0.159,0.19,0.14,0.142,0.17,0.186,0.199,0.164,0.186,0.17,0.17,0.17,0.17,#N/A,#N/A
Zimbabwe,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.04,0.06,#N/A,#N/A,0.12,0.039,0.681,0.714,0.819,0.819,0.819,#N/A,#N/A
