Country,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
Georgia,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,198765.52,239786.24,192322.512,238166.192,322748.68,317636.108,345933.475,461405.611,646902.963,865454.199,935139.221,1232361.132,1497484.598,1133629.367,1677298.831,2186407.408,2376634.36,2910581.723,2861043.298,2204676.25,2113733.901,2735770.601,#N/A,#N/A,#N/A
Germany,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,323196113,341098833,398381175,402532045,430276307,380074808,427100056,523696751,524165984.2,512440270.8,543555256.3,542835572.7,549606741,571426720,615997391,748531267,911742096,977131972,1121962887,1328841354,1457462950,1125844048,1267743109,1483802558,1412396694,1450937515,1498238432,1328500249,1337236558,1446642435,#N/A,#N/A,#N/A
Ghana,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,2466951.168,1634695.808,1157985.152,1269734.144,1574112.997,1038374.515,#N/A,2324299.058,2450542.925,3059743.451,3613993.659,3533792.022,4032926.528,5070533.314,5233390.055,18146652.69,15761184.04,12643899.38,#N/A,#N/A,10655796.41,14358509.95,#N/A,#N/A,#N/A
Greece,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,5430287.36,7543195.136,8059650.048,#N/A,9838260.224,8783706.112,9398983.808,10954619.9,11879593.98,11166989.31,10867735.55,11035073.89,10847422.72,10402391.19,10327361.39,13655065.87,15246705.8,17434446.63,20942761.76,23504156.36,31127436.55,24236625,27585695.54,33377038.76,35151146.15,36261644.04,35755371.47,28289236.58,27810924.84,32154816.41,#N/A,#N/A,#N/A
Greenland,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,306741.44,363642.624,369210.144,285208.064,255289.392,289458.589,271329.233,267738.063,305370.451,348555.549,364793.319,402039.627,409834.41,431128.933,490155.529,373288.4923,388639.9591,493671.0407,477771.2563,541821.1169,556510.023,406301.6799,575333.168,595837.1902,#N/A,#N/A,#N/A
Guatemala,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,1338216.704,1502445.056,1935511.424,2030728.576,2344078.592,2581669.632,2458210.035,#N/A,2411677.538,2461566.066,2634520.456,2928354.419,5380815.602,3198083.858,6898539.854,7736696.571,7208585.98,8460152.695,10161041.02,10124554.73,10065328.6,10890690.74,10677394.46,10591329.6,11011391.4,#N/A,#N/A,#N/A
Guinea,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,701860.8,709236.8,684462.72,562858.688,473871.648,529465.775,572781.49,526592.961,#N/A,628664.123,795731.59,770490.807,1058982.94,1430535.075,#N/A,#N/A,#N/A,#N/A,1780483.526,1946667.588,1573675.202,#N/A,#N/A,#N/A,#N/A,#N/A
Guinea Bissau,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,701860.8,709236.8,684462.72,562858.688,473871.648,529465.775,572781.49,526592.961,#N/A,628664.123,795731.59,770490.807,1058982.94,1430535.075,#N/A,#N/A,#N/A,#N/A,1780483.526,1946667.588,1573675.202,#N/A,#N/A,#N/A,#N/A,#N/A
Guyana,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,536224,501588,474202.88,520409.508,481230.729,446519.993,473312.929,544687.101,538651.704,567384.899,784713.505,830214.277,788385.151,900754.248,1178649.002,1436600.004,1375940.09,1174049.913,1169367.267,1452631.561,1789689.908,#N/A,#N/A,#N/A
Haiti,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,536224,501588,474202.88,520409.508,481230.729,446519.993,473312.929,544687.101,538651.704,567384.899,784713.505,830214.277,788385.151,900754.248,1178649.002,1436600.004,1375940.09,1174049.913,1169367.267,1452631.561,1789689.908,#N/A,#N/A,#N/A
Honduras,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,614047.552,656010.624,1315997.312,1445698.432,1532791.424,1164394.368,1358695.476,1148561.328,965426.618,991971.868,1194415.061,1294424.886,1879660.736,2391439.379,#N/A,2595325.387,3103682.949,3533561.031,4696173.655,#N/A,4533347.641,4201473.381,4084641.916,4970144.396,#N/A,#N/A,#N/A
Hungary,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,10054975.49,8240058.88,10699843,12452023.3,12632794.11,19099193.34,23005022.21,25012186,28092242,30497719,34336583,43003656,55468212,62271839,74055406,94590870,108211166,82571847,94748737,111216834,102829804.3,108014637.5,112536243.8,100296847.3,103009508.3,113382077.4,#N/A,#N/A,#N/A
Iceland,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,1502816.128,1401221.12,1586388.48,1571450.24,1527075.2,1399322.88,1626667.264,1802505.472,1897081.344,1851417.344,1931225.472,2009715.84,1900881.302,2017107.901,2229304.922,2380474.793,2889862.538,3090525.571,3453146.167,4772043.014,5355429.839,4056961.689,4603089.478,5348791.18,5063441.687,4997710.433,5051299.749,4721984.946,4449729.754,4882605.885,#N/A,#N/A,#N/A
India,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,13872437.25,17045031.94,17940183.04,17899886.59,20711291.01,22236917.76,26330005.5,31698567.17,33468591.19,34793750.53,33207324.67,36919977.14,42358096.16,43878488.72,50097958.25,59360659.09,75904200.37,100352636.5,121200606.2,145898053.5,181860898.3,176765036.3,220408496,301483250.2,289564769.4,336611388.8,317544642.3,264381003.6,260326912.3,294364490.2,#N/A,#N/A,#N/A
Indonesia,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,22028109.82,25675323.39,29142360.06,33966981.12,36822753.28,40053415.94,45417963.52,49814695.94,53443579.9,48847519.74,48665419.48,62124006.94,56316866.7,57158751.15,61058187.39,71582468.12,85659947.5,100798615.7,114100872.8,137020424.4,116509991.8,157779103.5,203496619.2,190031839.2,182551754.4,176036194.3,150366281.3,144489796.4,168810042.9,#N/A,#N/A,#N/A
Iran,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,22028109.82,25675323.39,29142360.06,33966981.12,36822753.28,40053415.94,45417963.52,49814695.94,53443579.9,48847519.74,48665419.48,62124006.94,56316866.7,57158751.15,61058187.39,71582468.12,85659947.5,100798615.7,114100872.8,137020424.4,116509991.8,157779103.5,203496619.2,190031839.2,182551754.4,176036194.3,150366281.3,144489796.4,168810042.9,#N/A,#N/A,#N/A
Iraq,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,84506036.57,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Ireland,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,28334530.56,28856508.42,34395123.71,43789340.67,45565353.98,53619650.56,64246931.46,71226728.45,76261885,82972822.11,88478828.64,93038463.77,104308434.7,110003088.5,108762824.4,122232810.7,127111345.3,116894674.2,120645180.5,129657903.3,120208957.8,118447211.7,123071289,124730515.4,132009760.4,138072213.3,#N/A,#N/A,#N/A
Israel,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,19047421.95,20510238.72,22502975.49,23303550.98,25839935,31407370,29061770,29511398,31782744,38620084,42770660,46791913,54091395,61337485,47934614,58413028,67796328,63140635,66781207,68965008,64062217,60570596,61150141,#N/A,#N/A,#N/A
Italy,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,190004543.5,230441484.3,252098576.4,238265778.2,242102206.5,234962950.6,239931704,244252016.5,254215604,299465735.9,353543123.3,372957145.9,417152997,500203413.2,541786282.7,406479126.9,446839829.7,523256296.2,501528850.9,518095102.5,529528733.5,456988625.5,461667625.4,507430236.3,#N/A,#N/A,#N/A
Ivory Coast,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,190004543.5,230441484.3,252098576.4,238265778.2,242102206.5,234962950.6,239931704,244252016.5,254215604,299465735.9,353543123.3,372957145.9,417152997,500203413.2,541786282.7,406479126.9,446839829.7,523256296.2,501528850.9,518095102.5,529528733.5,456988625.5,461667625.4,507430236.3,#N/A,#N/A,#N/A
Jamaica,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,1150726.272,1050375.936,1075372.416,#N/A,#N/A,1386874.368,1386105.728,1316300.544,1239399.04,1307598.876,1223116.443,1104075.111,1194471.256,1405493.527,1514467.023,1988807.945,2223961.348,2438809.719,1316037.052,1327601.926,1622859.783,1711790.055,1569116.558,1451988.337,1262584.854,1201786.561,1309718.443,#N/A,#N/A,#N/A
Japan,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,264916746.2,275174555.6,286947442.7,314525384.7,339650781.7,360911077.4,395599904.8,442937344,410946928.6,421052874.8,388136140.8,417610124.9,479275540.1,403344076.9,416729388.4,472006874,565761136.6,594940865.8,646725058.6,714327036.5,781412163.3,580718733.7,769773832.5,823183758.6,798620022.6,715097244.3,690217466.3,624873508.1,644932439.5,698097188.9,#N/A,#N/A,#N/A
Jordan,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,1424326.912,1768849.664,#N/A,1576327.936,1382345.088,1820777.6,1897487.755,2294435.873,2770023.012,3081629.608,3891117.167,4284168.675,5166644.982,5700016.552,7781764.523,6365744.224,7023137.455,7963486.078,7877135.557,7919620.755,8385330.134,7832976.598,7509082.521,7469238.451,#N/A,#N/A,#N/A
Kazakhstan,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,5226721.87,5896832.85,6486645.811,5206923.418,5871274.796,8679362.2,8485515.4,9642683,12915946.5,20079042.63,27846084.84,38244423.1,47747902.4,71171956.16,43195762.04,57244063.94,88107933.67,92281520.63,84698536.27,79458749.15,45954426.05,36775323.4,48502738.96,#N/A,#N/A,#N/A
Kenya,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,1361698.944,#N/A,#N/A,#N/A,#N/A,1959424.512,1916634.752,1650920.778,1571043.386,1520119.132,1400699.994,2551148.135,2683309.047,3419900.763,3501655.656,4080799.73,5000948.541,4463443.078,5169111.916,#N/A,#N/A,5536952.633,#N/A,#N/A,#N/A,5747414.82,#N/A,#N/A,#N/A
Kosovo,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,60567859.2,62356678.86,65015704.32,71869964.29,76631449.6,82232115.2,96007667.71,125056450.6,129712545.8,136151023.6,132302323.7,143685399.4,172267495.4,150430885.7,162466097.1,193817313.7,253844608.9,284418167.2,325457247.3,371477103.6,422003479.1,363531063.4,466380619.7,555208898,547854448,559618558.9,573074773.1,526753006.4,495417715.6,573627368.9,#N/A,#N/A,#N/A
Kuwait,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,19399475.51,16164756.73,15406421.03,20638164.29,28647976.84,#N/A,56003316.72,62691155.98,87457022.36,#N/A,62698237.01,102695762.5,#N/A,114404079.4,101131954.6,54120957.09,46235357.01,54991871.28,#N/A,#N/A,#N/A
Kyrgyzstan,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,412041.28,507070.144,#N/A,#N/A,#N/A,504489.179,476151.634,460307.099,581728.886,718716.837,672013.688,794067.447,1134181.27,1617561.433,1178273.614,1488400.507,1978932.373,1683236.842,1773228.304,1819460.143,1441467.621,1423028.427,1757463.67,#N/A,#N/A,#N/A
Laos,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,1908744.656,1898021.883,1597135.45,2987771.796,2572201.001,2985095.357,3124168.977,#N/A,#N/A,#N/A,#N/A
Latvia,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,989689.664,1305006.592,1443301.376,1671602.048,1811128.064,1723793.807,1869272.919,2000733.101,2284417.388,2893681.287,4378646.882,5302744.686,5891472.502,7893151.481,9280774.291,7171469.774,8850801.231,11988196.2,12685521.52,13324704.65,13782781.94,11649939.89,11607295.07,13189947.23,#N/A,#N/A,#N/A
Lebanon,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,642229.248,660939.84,676761.28,714340.424,889296.93,1045493.207,1523934.413,1744957,1879013,2282513.738,2816320.674,3478305.474,3484154.763,4254184.915,4266856.015,4446163.434,3937065.938,3312205.568,2953388.64,2976561.583,8739069.383,#N/A,#N/A,#N/A
Lesotho,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,336165.165,279594.271,357951.192,478931.979,968402.491,#N/A,#N/A,#N/A,244659.785,628127.619,503303.159,770117.731,678192.781,349994.3352,818116.2302,603764.58,#N/A,673150.8377,#N/A,#N/A,#N/A
Liberia,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,336165.165,279594.271,357951.192,478931.979,968402.491,#N/A,#N/A,#N/A,244659.785,628127.619,503303.159,770117.731,678192.781,349994.3352,818116.2302,603764.58,#N/A,673150.8377,#N/A,#N/A,#N/A
Libya,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,32503486.81,44696436.41,27255515.05,36440413.73,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Lithuania,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,2029000,2705662.208,3356355.072,3862455.552,3710731.52,3003828.561,3809411.167,4583049.51,5475632.489,7162432.963,9302608.608,12070443.66,14135189.84,17162395.78,23769895.31,16496339.33,20813922.63,28068648.24,29652662.13,32599742.78,32394296.29,25411022.24,25022652.47,29349549.37,#N/A,#N/A,#N/A
Luxembourg,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,7673970.126,7876174.863,8259975.15,8592956.315,9987082.177,12167836.19,12714922.01,14183095.73,16197286.68,17380796.72,12542132.52,13911259.2,16307879.41,13726902.68,13826005.99,14790882.96,12625702.67,12838381.07,13959035.85,#N/A,#N/A,#N/A
Macedonia,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,1688952.064,1786088.448,1796751.872,1872180.224,2024681.088,2100014.464,2282087.168,2134607.36,2196667.904,2539329.767,2299494.836,2356770.083,2581004.416,2812058.125,2474495.682,2556991.897,2542428.047,1998152.545,960686.358,869752.702,869951.611,1020521.467,#N/A,1240029.46,1339012.62,1256603.099,#N/A,#N/A,#N/A,#N/A
Madagascar,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,292420.992,295377.792,268887.744,261727.12,326612.992,359872.512,299049.408,277755.424,234558.096,232759,861932.001,947617.72,667443.725,979047.217,971194.379,835889.826,1008158.415,1343309.421,1667400.686,1095897.922,1082167.741,1259683.023,1224513.561,1626888.977,2243189.647,2164461.193,2261351.178,2851663.746,#N/A,#N/A,#N/A
Malawi,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,411561.12,482986.4,#N/A,#N/A,337086.592,433343.584,#N/A,#N/A,#N/A,438409.6,379292.364,449409.88,377517.323,502430.472,458703.139,495489.749,666217.29,868559.184,878999.252,1187916.827,1066203.666,1425289.318,1182865.708,1207984.154,1341897.681,1080100.821,1022154.001,883851.9858,#N/A,#N/A,#N/A
Malaysia,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,25048246.27,29453209.6,34347755.52,40768495.62,47127175.17,58842644.48,73778151.42,78314872.83,78729420.8,73254223.87,84511901.59,98229725.8,88004108.1,93282453.15,104968562,126639700.6,141624045.9,160669230.6,175961862.7,198702474.8,157194831.5,198790690.7,226992682,227449499.5,228316107.5,234134976.9,200210871.9,189414073.2,217722507.5,#N/A,#N/A,#N/A
Mali,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,409521.792,302353.152,446843.808,501750.24,472920.393,712872.539,852176.849,1007432,987483.075,1075106.506,1526125.03,1440624.796,1918264.275,#N/A,1996261.29,2374496.601,2610386.505,#N/A,#N/A,#N/A,2847593.565,1902730.073,#N/A,#N/A,#N/A
Mauritania,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,342806.822,346908.751,319914.224,320791.677,435221.648,556397.355,#N/A,1353710.449,1627127.555,1386576.405,1818730.529,2457998.771,2623807.385,2462517.241,2139810.563,#N/A,1622761.598,1989430.771,#N/A,#N/A,#N/A
Mexico,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,26344665.09,26956705.79,46194884.61,51886415.87,60618563.58,79540658.18,95661170.69,110046904.3,117325348.9,136262811.6,166294339.5,158386216.9,160750540.2,164906508.8,187980442.5,214207305.6,249960545.5,271821215.4,291264808.8,229712337.3,298305075.1,349326581.7,370642551.9,379949273.1,396881845.7,380527499.7,373900013.3,409451378.2,#N/A,#N/A,#N/A
Moldova,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,565998.4,745527.168,794994.752,567758.895,631815.36,464166.496,471534.737,568126.635,643905.065,790296.669,985173.195,1091254.57,1051600.71,1341797.788,1591416.136,1282980.994,1541486.761,2216814.952,2161879.421,2428303.313,2339529.843,1966837.314,2044610.956,2425118.752,#N/A,#N/A,#N/A
Mongolia,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,424266.88,451434.112,345071.808,358194.368,535600.146,523223.393,#N/A,615867.136,856009.381,1064384.73,1542321.443,1886552.768,#N/A,#N/A,#N/A,#N/A,#N/A,4269055.846,5774330.896,4669280.457,4916326.458,6200592.952,#N/A,#N/A,#N/A
Montenegro,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,556459.015,626289.117,616616.1,387540.282,436575.412,627531.806,468788.331,494375.744,440658.741,353079.512,355060.3739,420870.8879,#N/A,#N/A,#N/A
Morocco,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,3695944.96,4034587.392,4718877.184,4741999.616,4674169.856,7155267.072,7502914.56,7431840.768,7144078.848,7850325.933,8777235.497,9922668.929,11184846.95,12530623.64,14607345.57,20305697.95,14068939.73,17764791.26,21649934.08,21417184.36,21965433.27,23815815.61,22336547.29,22858288.52,25624297.85,#N/A,#N/A,#N/A
Mozambique,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,163977,174295,226085,229624.775,#N/A,#N/A,363962,703133.599,809812.034,1043912.538,1503846.229,1745256.187,2381131.616,2412078.629,2653259.648,2147169.453,2243068.881,3604118,3469851.707,4023718.958,4725331.362,#N/A,3352109.245,4718518.271,#N/A,#N/A,#N/A
Myanmar,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,449383.68,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,8873435.869,8127869.283,9053439.163,11436327.74,11451860.54,11431792.16,11672717.46,13878764.49,#N/A,#N/A,#N/A
Namibia,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,1317274.487,1362661.684,1273578.984,1289093.89,2544641.893,2725998.937,3375926.731,4040273.925,4729337.437,5870619.65,5848291.95,5900940.853,5376995.496,6337215.726,5983840.058,4628291.751,4815846.406,5229360.925,#N/A,#N/A,#N/A
Nepal,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,384838.816,#N/A,#N/A,#N/A,408728.512,524294.592,708773.952,#N/A,#N/A,652694.661,#N/A,#N/A,#N/A,#N/A,#N/A,885999.101,874201.149,907633.694,870663.034,863257.579,900858.622,660181.989,728846.4401,740742.9144,#N/A,#N/A,#N/A
Netherlands,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,139934269.4,131143254,145825202.2,177626234.9,177368498.2,184433197.1,167595524.1,170538253.2,213424403.5,216157868.9,219820522.4,264796481.6,318040302.6,349813022.7,400685883.2,477640553.5,545853405.3,431502452.5,492645871.6,530575758.7,552461793.7,571246854.7,571347541.6,437329137.2,468170974.3,527937032.3,#N/A,#N/A,#N/A
New Caledonia,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,394798.912,635477.184,#N/A,408884.36,728575.673,1008778.078,1113887.828,1135375.007,1647802.877,1632085.272,2082815.178,1267587.872,1657544.479,1292925.497,1237436.478,1618988.611,1238945.615,#N/A,#N/A,#N/A,#N/A,#N/A
New Zealand,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,8867268.608,9469856.768,9745526.784,9829970.944,10558159.87,12185476.1,13745415.17,14354259.16,14085868.54,12087535.62,12473943.87,13297426.42,13729685.05,14382443.91,16526851.37,20344022.6,21728543.96,22409180.13,26930933.47,30577985.23,24932601.21,31392977.52,47700295.66,37304685.39,39443065.54,41619847.77,34357335.12,33731328.47,38050286.2,#N/A,#N/A,#N/A
Nicaragua,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,267492.08,351107.264,509210.752,660182.4,666607.296,552822.912,508482.031,629351.131,532239.546,558704.717,605203.613,759846.69,866022.81,758641.9,1194541.019,2537600,1393053.781,1847628.973,2280871.939,4550646.986,4594148.472,4973501.433,4667365.609,4591961.799,4925581.178,#N/A,#N/A,#N/A
Niger,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,273417.184,388319.808,329179.712,336788.8,293887.168,224038.034,211268.937,198995.903,228721.296,399780.462,485723.498,469971.95,627074.829,1025554.314,628011.881,483502.133,1080650.285,1379849.56,1337151.358,1049677.035,789770.313,927241.624,#N/A,#N/A,#N/A,#N/A
Nigeria,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,11393896.39,11163923.37,6868921.344,16123503.62,27080017.68,18046400.03,18607402.04,24077148.07,#N/A,#N/A,59215233.33,53963110.73,81820518.37,49937459.61,86567912.53,125641031.2,143151182.8,90554484.84,102878499.7,#N/A,32883045.47,44466366.76,#N/A,#N/A,#N/A
North Korea,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,11393896.39,11163923.37,6868921.344,16123503.62,27080017.68,18046400.03,18607402.04,24077148.07,#N/A,#N/A,59215233.33,53963110.73,81820518.37,49937459.61,86567912.53,125641031.2,143151182.8,90554484.84,102878499.7,#N/A,32883045.47,44466366.76,#N/A,#N/A,#N/A
Northern Cyprus,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,11393896.39,11163923.37,6868921.344,16123503.62,27080017.68,18046400.03,18607402.04,24077148.07,#N/A,#N/A,59215233.33,53963110.73,81820518.37,49937459.61,86567912.53,125641031.2,143151182.8,90554484.84,102878499.7,#N/A,32883045.47,44466366.76,#N/A,#N/A,#N/A
Norway,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,31903872.54,34743529.47,41740320.77,48954961.92,48549838.85,40401838.08,45479329.79,59907536.45,59217129.17,59534883.76,67944290.59,82485229.54,103759174.5,122200204.2,136357020.7,173221368.8,114675479.6,130656792.4,160409821.5,160952207.4,155350552.8,144611289.8,103785482.3,89628326.85,101976020.2,#N/A,#N/A,#N/A
