Country,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
Burundi,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Cambodia,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Cameroon,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Canada,36.68795637,40.08795233,42.90694897,44.80694671,57.40193173,60.85292763,57.04793216,61.20692721,70.64291599,70.52691613,68.33191874,71.1339154,65.61392197,69.00291794,72.8229134,74.98091083,75.85390979,78.67390644,75.13791064,72.4789138,69.16291775,70.35491633,66.50792091,62.15392608,65.99692151,65.84492169,66.49292092,69.36391751,68.65391835,64.63792313,67.88891926,67.11392018,66.49592092,68.90791805,69.01791792,61.93092635,61.33099995,60.86592762,54.59993507,#N/A,#N/A
Central African Republic,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Chad,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Chile,1.164998615,1.13499865,1.024998781,1.029998775,1.223998544,1.325998423,1.667998016,1.596998101,1.960997668,1.986997637,2.182997404,2.207997374,1.625998066,1.354998389,1.181998594,1.037998766,1.003998806,1.043998758,0.940998881,0.484999423,0.365999565,0.575999315,0.432999485,0.575999315,0.232999723,0.543999353,0.673999198,0.242999711,0.666999207,0.635999244,0.618999264,0.653999222,0.711999153,3.027996399,3.163996237,3.142996262,2.524996997,2.424997116,2.294674271,#N/A,#N/A
China,620.1400273,621.6300274,666.3200294,714.5300315,789.2300348,872.2800385,894.0400394,928.0900409,979.8700432,1054.150046,1079.300048,1084.280048,1114.550049,1151.380051,1229.520054,1292.190057,1364.95906,1325.260058,1302.824057,1284.345057,1384.182854,1471.52475,1550.398456,1834.896518,2122.608276,2365.143187,2569.728144,2759.888018,2903.402147,3115.350495,3428.443223,3764.430723,3945.123408,3974.317274,3873.914393,3746.537544,3363.981999,3523.55781,3545.903783,#N/A,#N/A
Colombia,4.163995048,4.282994906,4.653994465,5.076993962,6.631992113,8.765989575,10.54898745,13.36398411,14.9699822,18.23497831,20.46797566,19.99197622,21.90497395,21.22297476,22.66497305,25.86896924,29.5949648,32.59196124,33.37496031,32.75396105,38.14195464,43.44094834,43.84994785,50.02543051,53.69293615,59.06376076,65.59592199,65.7579218,73.54050254,72.85528336,74.40858151,85.84193791,89.09152405,85.49938389,88.57796219,85.54789826,90.51188165,90.54889231,83.03590125,#N/A,#N/A
Costa Rica,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Croatia,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.119999857,0.115999862,0.102999878,0.081999902,0.065999922,0.048999942,0.050999939,0.014999982,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Cuba,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Cyprus,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Czech Republic,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,85.23889863,76.94390849,74.90091092,77.14490826,74.01591198,67.52891969,59.13292968,65.16192251,66.10592138,63.35592465,63.905924,64.0759238,62.02592624,62.90292519,62.62592552,60.19992841,56.41693291,55.20893434,58.06193095,55.85193358,48.97894175,46.85694428,46.4189448,45.31299996,44.71194683,43.66094808,#N/A,#N/A
